"Sample"	"3prime_overlapping_ncRNA"	"antisense"	"antisense;bidirectional_promoter_lncRNA"	"antisense;lincRNA"	"antisense;processed_transcript"	"antisense;sense_intronic"	"antisense;sense_overlapping"	"bidirectional_promoter_lncRNA"	"bidirectional_promoter_lncRNA;lincRNA"	"bidirectional_promoter_lncRNA;processed_transcript"	"IG_C_gene"	"IG_C_pseudogene"	"IG_D_gene"	"IG_J_gene"	"IG_J_gene;antisense"	"IG_J_gene;lincRNA"	"IG_LV_gene"	"IG_pseudogene"	"IG_V_gene"	"IG_V_pseudogene"	"lincRNA"	"lincRNA;processed_transcript"	"lincRNA;processed_transcript;sense_intronic"	"lincRNA;sense_intronic"	"lincRNA;sense_overlapping"	"macro_lncRNA"	"mapped_reads"	"miRNA"	"misc_RNA"	"Mt_rRNA"	"Mt_tRNA"	"piRNA"	"polymorphic_pseudogene"	"processed_pseudogene"	"processed_transcript"	"processed_transcript;sense_intronic"	"processed_transcript;sense_overlapping"	"protein_coding"	"pseudogene"	"ribozyme"	"rRNA"	"scaRNA"	"scRNA"	"sense_intronic"	"sense_overlapping"	"snoRNA"	"snRNA"	"sRNA"	"TEC"	"total assigned reads"	"TR_C_gene"	"TR_J_gene"	"TR_J_pseudogene"	"TR_V_gene"	"TR_V_gene;antisense"	"TR_V_gene;lincRNA"	"TR_V_pseudogene"	"TR_V_pseudogene;antisense"	"TR_V_pseudogene;sense_overlapping"	"transcribed_processed_pseudogene"	"transcribed_unitary_pseudogene"	"transcribed_unprocessed_pseudogene"	"translated_unprocessed_pseudogene"	"tRNA"	"unassigned"	"unitary_pseudogene"	"unprocessed_pseudogene"	"valid_reads"
"BA7_CA1_cor_48_1"	0	4049	0	143	10	0	0	300	8	3	21	0	0	0	0	0	0	0	5	0	76188	160	1	2	2	0	18393377	10851901	96214	334784	54192	732230	54	1034	76574	1	0	1366547	509	7700	448833	62526	0	0	42	3727033	107272	3	832	18050171	3	0	0	3	0	0	0	0	0	170	148	341	1	96411	343206	2889	1032	25405777
"BA7_CA1_cor_49_1"	0	4336	3	142	17	0	0	273	3	0	22	0	0	0	0	0	0	0	0	0	78457	131	3	2	1	0	21053173	13359495	96684	243680	64074	630608	37	853	86888	0	0	1583033	599	6735	538746	79373	0	0	41	3744285	101615	5	824	20712038	1	0	0	2	0	0	0	0	0	112	140	273	1	87742	341135	1961	841	30560052
"BA7_CA1_cor_50_1"	0	4794	0	101	16	0	0	255	6	0	46	0	0	0	0	0	0	0	3	0	97251	143	4	0	2	0	20954986	11270931	137841	320430	77905	854497	50	1540	106971	0	2	2349360	842	8192	644573	70631	0	0	34	4251636	128232	3	1907	20418124	1	0	0	1	0	0	0	0	0	125	98	292	2	85721	536862	2679	1007	30167789
"BA7_CA1_cor_51_1"	0	5430	0	33	14	0	0	183	4	0	15	0	0	0	0	0	0	0	3	0	28915	87	2	4	0	0	9364073	3574962	48340	97570	17798	757987	21	877	25138	0	2	2397435	613	2485	308620	44561	0	0	17	1731650	36086	0	471	9138086	1	0	0	9	0	0	0	0	0	101	36	153	0	57367	225987	668	428	12795368
"BA7_CA1_cor_52_1"	0	4208	0	87	18	0	0	225	1	0	68	0	0	0	0	0	0	0	0	1	69613	99	1	7	1	0	22778058	15117697	100304	252897	39322	778349	24	641	65422	0	1	1738319	522	5746	692273	72093	0	0	28	3409386	62188	0	601	22499059	0	0	0	3	0	0	0	0	0	120	95	241	0	85494	278999	2050	914	28543616
"BA7_CA1_cor_53_1"	0	3675	0	76	11	0	0	180	3	0	126	0	0	0	0	0	0	0	0	0	61884	81	0	2	4	0	13288847	7557589	100685	186167	70958	525984	40	871	47526	0	0	1552423	533	5254	386609	59552	0	0	19	2309393	54540	1	977	12992770	0	0	0	3	0	0	0	0	0	102	53	224	0	64684	296077	1873	668	20444740
"BA70_CA2_cc_83_1"	0	6050	0	153	27	0	0	400	5	0	27	0	0	0	0	0	0	0	3	0	111362	201	3	4	1	0	24499074	14562883	166778	261910	77394	854147	53	1449	70584	0	0	1864117	682	6978	879483	89276	0	0	38	4824589	108353	0	1106	24048846	1	0	0	4	0	0	0	0	0	228	187	409	3	156278	450228	2506	1174	32213981
"BA70_CA2_cer_75_1"	0	8533	8	193	93	1	1	1149	29	7	86	0	0	0	0	4	0	0	25	5	122899	391	0	4	6	0	37104599	26386951	255504	253740	69445	1009824	160	2343	62150	0	1	1868746	1125	11949	833096	108346	0	1	82	5045134	134334	14	2504	36306867	1	0	0	3	0	0	0	0	0	418	233	734	0	122771	797732	2488	1336	43639926
"BA70_CA2_cp_83_1"	0	6665	0	183	44	1	1	485	11	0	155	0	0	0	0	0	0	0	2	3	136084	277	8	12	19	0	31293612	19211591	217350	614376	147338	1149654	112	2183	76474	0	2	2429726	920	7946	894630	124336	0	1	77	5320541	156775	0	1774	30699301	2	0	0	4	0	0	0	0	0	389	194	623	7	190263	594311	5242	2821	36704472
"BA70_CA2_hi2_75_1"	0	2307	4	77	12	0	2	212	7	1	8	0	0	0	0	0	0	0	1	1	32271	121	4	3	2	0	10975092	5842413	79390	64968	96981	227635	32	679	57120	0	0	747030	330	1524	216854	11026	0	0	22	3207472	74280	0	501	10754389	0	0	0	12	0	0	0	0	0	131	52	164	0	90074	220703	304	362	12989606
"BA70_CA2_med_75_1"	0	8214	1	427	29	0	1	1121	19	1	135	0	0	0	0	2	0	0	19	3	127111	411	13	15	9	0	32317792	12532274	283793	403112	409597	1646769	52	5740	246539	0	3	3078329	1936	5507	1197560	47599	0	0	72	10241939	271815	3	3507	30804741	3	0	0	11	0	0	2	0	0	348	138	579	4	285390	1513051	1900	2689	41844698
"BA70_CA2_med_76_1"	0	5923	0	304	20	0	1	928	6	0	150	0	0	0	0	0	0	0	9	2	69065	218	18	6	3	0	18882973	7839071	362011	292995	326292	739345	48	1653	133571	0	3	1894202	825	4084	490401	26495	0	0	58	5927798	110305	5	1288	18435682	3	0	0	1	0	0	0	0	0	267	104	429	3	204393	447291	1369	2010	23679523
"BA70_CA2_mid_75_1"	0	6074	5	199	58	1	0	603	4	0	47	0	0	0	0	0	0	0	0	0	57793	322	11	1	0	0	26860087	19114592	175713	340371	22020	1164987	106	2074	47729	0	8	1427369	1115	1652	972071	26045	1	1	82	2542164	17078	0	2092	26096425	2	0	0	9	0	0	1	0	0	342	355	487	2	166891	763662	4757	1191	30679381
"BA70_CA2_mid_76_1"	0	4080	0	108	30	3	0	362	11	0	24	3	0	0	0	0	0	0	1	1	52512	198	1	7	1	0	15916778	9490655	141293	325838	24080	735729	84	1254	46876	0	0	1331983	750	2172	726094	26133	0	0	66	2494158	21266	2	1297	15493072	0	0	0	0	0	0	0	0	0	232	196	333	1	59745	423706	4485	1008	19139864
"BA70_CA2_plx_75_1"	0	7085	6	273	32	0	0	761	57	0	20	0	0	0	0	0	0	0	6	3	73742	206	5	1	8	0	36119490	20479206	398364	289467	276693	768811	54	1740	169435	0	2	2041194	1174	5105	894603	44709	0	1	55	9683912	142633	1	1075	35604955	2	0	0	10	0	0	2	0	0	328	117	449	3	321124	514535	828	1653	40935020
"BA70_CA2_plx_76_1"	0	6113	1	158	21	0	0	471	45	2	51	0	0	0	0	0	0	0	0	1	51279	138	13	3	2	0	26416677	14345889	366841	218233	130179	632289	45	1187	104209	0	1	1826516	751	4048	746926	34484	0	0	49	7272497	95656	0	839	26085738	1	0	0	0	0	0	0	0	0	219	94	330	2	244037	330939	589	1529	29920834
"BA70_CA2_pon_75_1"	0	4019	0	141	41	0	1	382	10	0	10	0	0	0	0	0	0	0	1	2	35170	218	3	1	0	0	25087361	19991644	84738	226428	9004	1224233	71	1290	19003	0	0	970205	493	624	899021	10511	0	0	38	959600	8222	3	1394	24539434	0	0	0	9	7	0	5	0	0	262	279	303	1	88533	547927	2651	863	27492607
"BA70_CA2_pon_76_1"	0	3071	0	35	13	0	0	169	2	0	2	0	0	0	0	0	0	0	0	0	12634	76	3	0	1	0	6126469	3349351	44111	69181	4883	430357	14	864	10701	0	0	977062	464	463	304920	10961	0	0	12	699969	5361	0	515	5950298	0	0	0	5	0	0	0	0	0	91	59	133	1	23598	176171	923	293	7136616
"BA70_CA2_svz_83_1"	0	4480	6	196	19	0	0	478	5	2	6	0	0	0	0	0	0	0	2	0	63960	178	7	6	2	0	20611633	10342013	263116	192076	241019	434259	44	1164	123266	0	1	1311513	383	6031	454990	24659	1	0	68	6447878	163363	1	736	20275633	2	0	0	11	0	0	0	0	0	254	80	336	1	197114	336000	856	1051	25006489
"BA70_CA2_th_83_1"	0	2567	2	73	9	0	0	175	5	0	7	0	0	0	0	0	0	0	2	2	59574	75	0	2	4	0	11897325	6385418	91593	127589	40991	390902	22	1092	45268	0	1	1011340	418	3383	434485	35601	0	0	29	2825638	40553	0	836	11556055	1	0	0	1	0	0	0	0	0	129	38	165	1	56583	341270	937	544	16023577
"BA70_CA2_vis_75_1"	0	5950	1	250	32	0	3	578	9	0	26	0	0	0	0	0	0	0	5	2	108670	216	2	8	3	0	24114064	12596025	194615	253145	170524	776540	58	2674	128544	0	1	2083888	1084	5799	609446	69099	0	0	80	5938989	211554	4	1950	23330501	2	0	0	3	0	0	0	0	0	297	94	351	2	167052	783563	1656	1270	29198249
"BA70_CA2_vis_76_1"	0	5386	7	197	43	0	1	637	16	0	10	0	0	0	0	0	0	0	4	2	91708	225	2	5	3	0	22443386	10924594	163995	285932	277990	862600	52	2886	131778	0	8	1857879	1008	5156	925810	46077	0	0	64	5572735	253979	0	2245	21585412	3	0	0	1	0	0	2	0	0	294	156	399	2	168246	857974	1703	1572	27294199
"BA71_CA2_cc_78_1"	0	4753	2	145	29	0	0	399	11	2	51	0	0	0	0	0	0	0	1	3	107135	187	3	12	1	0	21323873	12054975	183004	412484	58416	1038887	81	2746	39880	1	0	1866904	938	5528	840765	85737	0	0	46	3514599	94581	0	2387	20450640	3	0	0	7	1	0	0	0	0	260	178	418	1	128954	873233	4242	1883	28126170
"BA71_CA2_cor_77_1"	0	2680	0	91	4	0	0	290	4	1	19	0	0	0	0	0	0	0	1	1	26966	106	4	2	5	1	11488794	5963247	106921	77580	94847	312781	22	1103	47358	0	1	1082291	390	1221	286931	13242	0	0	22	2970301	65464	2	648	11163558	1	0	0	29	0	0	1	0	0	119	51	189	0	107921	325236	270	430	13877580
"BA71_CA2_cor_78_1"	0	3649	0	143	14	1	0	402	4	0	72	0	0	0	0	0	0	0	3	0	49322	131	3	3	0	0	18638048	9516202	247563	186571	193326	471370	36	941	92907	0	0	1347513	478	2428	440184	26878	0	0	51	5444857	118317	0	618	18312353	1	0	0	1	0	0	0	0	0	132	60	211	1	166356	325695	683	921	23356897
"BA71_CA2_cp_77_1"	0	6555	0	528	33	0	0	911	17	0	29	0	0	0	0	0	0	0	1	2	82632	230	10	4	9	0	27257065	15001363	281187	423865	346661	638147	96	1691	111653	0	0	2081185	961	8913	611717	92239	0	1	57	6639033	224978	0	1213	26770894	2	0	0	8	0	0	0	0	0	319	130	452	1	208537	486171	2416	3108	31572821
"BA71_CA2_cp_78_1"	0	4361	1	256	26	0	1	509	7	0	47	0	0	0	0	0	0	0	1	1	61282	191	0	7	3	0	22097967	11932478	243022	310763	151752	598760	62	1552	78736	0	1	1610615	831	6151	637910	95092	0	0	46	5565045	150856	0	1046	21627318	2	0	0	4	0	0	0	0	0	248	113	315	2	170940	470649	1865	2418	26516233
"BA71_CA2_hi_77_1"	0	6063	3	164	36	0	1	563	17	0	51	0	0	0	0	0	0	0	2	0	100476	204	2	3	4	0	30774697	15603888	243764	286705	289951	824115	65	1594	147182	0	7	2015623	772	6795	659841	51506	0	1	62	9491035	284752	2	1091	30253051	7	0	0	7	1	0	0	0	0	292	130	392	1	232976	521646	1343	1562	36203408
"BA71_CA2_hi_78_1"	0	3842	1	130	24	0	0	411	6	0	56	0	0	0	0	0	0	0	2	1	93500	115	4	2	3	2	19980812	9946399	344999	204507	163566	505063	84	1215	69814	0	1	1302827	451	5383	325374	37930	0	0	42	6399963	100129	1	773	19663667	4	0	1	3	0	0	0	0	0	215	62	270	1	154439	317145	1053	999	23536061
"BA71_CA2_hi_83_1"	0	6432	2	162	27	0	1	469	6	0	42	0	0	0	0	0	0	0	2	0	100281	202	2	1	3	0	29653032	20952892	129988	359659	33929	825140	86	1827	29879	0	3	1736424	695	3623	939988	68567	0	1	49	3719841	45963	0	1765	29087827	2	0	0	1	0	0	0	0	0	304	168	416	1	123963	565205	3853	1168	34099820
"BA71_CA2_hi2_83_1"	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	8307	3983	65	82	54	255	0	0	33	0	0	847	0	4	200	19	0	0	0	2209	53	0	4	7931	0	0	0	0	0	0	0	0	0	0	0	0	0	48	376	2	1	16147
"BA71_CA2_hy_67_1"	0	5527	2	152	34	0	1	425	15	1	16	0	0	0	0	0	0	0	0	2	100266	438	9	5	5	0	25530023	8491852	422656	126802	103902	672448	40	3169	232846	0	3	2163972	1057	3871	762984	33214	0	0	60	11041685	79579	0	2613	24385755	1	0	0	6	0	0	0	0	0	262	113	344	2	134067	1144268	395	914	29186913
"BA71_CA2_hy_83_1"	0	7094	1	143	35	1	2	534	11	0	8	0	0	0	0	0	0	0	3	1	190057	396	9	6	0	0	26153283	9199757	292069	248721	80498	1064785	78	5075	186928	0	2	3119457	1824	6146	954840	82172	0	1	77	8922750	145660	1	3964	24654093	0	0	0	4	0	0	0	0	0	327	172	468	1	136135	1499190	2648	1232	34328732
"BA71_CA2_plx_83_1"	0	9511	2	298	41	1	0	704	25	2	63	0	0	0	0	0	0	0	0	0	185086	260	6	3	3	0	48868868	26876081	391026	533596	232556	1674855	80	2586	181857	0	3	3797794	1320	12622	1589962	139220	0	2	64	11691514	332159	0	1906	48010318	2	0	0	1	0	0	0	0	0	387	138	628	3	348215	858550	3395	2341	66915422
"BA71_CA2_svz_78_1"	0	3884	4	119	12	0	4	275	1	0	24	0	0	0	0	0	0	0	4	0	77860	151	5	1	6	0	15680981	8652896	87857	181753	52785	708136	29	1552	60632	0	3	1296906	734	3942	404769	59938	0	0	44	3340940	93530	2	1296	15121329	3	0	0	0	0	0	0	0	0	177	140	284	1	87900	559652	1749	981	21419663
"BA71_CA2_th_67_1"	0	5594	0	181	18	0	0	474	14	2	10	0	0	0	0	0	0	0	3	0	85454	179	1	5	2	0	23033437	9083740	343157	176342	168629	675623	31	3369	170481	0	2	2090057	937	3058	649914	31290	0	0	55	8189548	82141	0	2417	21925974	1	0	0	5	0	0	0	0	0	206	66	304	0	161160	1107463	467	1037	26681841
"BA71_CA2_th_77_1"	0	6337	0	176	38	0	0	450	5	3	19	0	0	0	0	0	0	0	4	5	69937	191	10	7	9	0	20416833	11438552	152119	311643	36258	1276966	72	2841	45243	0	0	2149030	824	2819	1587141	37093	0	1	76	2313490	33828	1	2990	19563437	4	0	0	15	0	0	0	0	0	294	256	543	0	89211	853396	3940	996	25488719
"BA71_CA2_th_78_1"	0	4183	0	75	7	0	0	271	3	0	6	0	0	0	0	0	0	0	3	0	27595	85	2	3	0	0	7000457	2916417	55249	73971	10986	505717	23	1547	16384	0	3	1455510	417	1333	339659	26285	0	0	34	1203204	20767	0	700	6702384	1	0	0	14	0	0	0	0	0	147	51	182	1	40489	298073	631	429	9589042
"BA72_CA2_cer_77_1"	0	4508	4	164	46	0	0	586	3	3	19	0	0	0	0	0	0	0	5	1	75338	250	2	2	1	0	20987751	12039672	155462	202667	121389	766223	54	1041	60092	0	1	1348890	869	13357	541912	82538	0	0	29	4914400	214012	8	985	20668841	1	0	0	0	0	0	0	0	0	206	118	394	1	121170	318910	1208	1210	31123631
"BA72_CA2_cer_78_1"	0	4146	4	216	50	0	2	568	9	2	28	0	0	0	0	0	0	0	2	0	65912	518	2	4	4	0	23084441	13052564	172323	269732	90379	915868	70	1511	73743	1	1	1445971	897	15663	684851	87456	0	0	40	5505525	154511	11	946	22687301	0	0	0	0	0	0	0	0	0	229	107	402	1	139982	397140	1156	1894	29127168
"BA72_CA2_cer_83_1"	0	5541	6	149	84	0	1	671	0	4	41	0	0	0	0	0	0	0	3	0	132425	294	3	3	5	0	30449753	16321843	362235	345813	86678	898702	75	1487	85319	0	1	2544278	1175	25638	1162126	168118	0	0	39	7410086	218203	7	1508	29892888	2	0	0	0	0	0	0	0	0	265	150	502	0	115196	556865	3055	1157	38973196
"BA72_CA2_ent_78_1"	0	7029	0	155	21	1	2	369	10	0	23	0	0	0	0	0	0	0	3	1	163714	201	2	6	1	0	26670157	7858091	224482	424616	156969	1672003	67	3540	160832	0	0	3717356	1622	12435	1469187	141193	0	0	51	9108082	264780	0	2373	25566467	3	0	0	3	0	0	0	0	0	282	153	459	3	170442	1103690	3819	2086	39501911
"BA72_CA2_hi2_78_1"	0	5145	0	163	31	0	0	404	5	0	66	0	0	0	0	0	0	0	3	1	120946	212	4	5	1	0	28968802	9379369	441624	398850	178593	1333830	72	2929	129448	0	0	2794325	1815	4447	1110872	87672	0	0	45	11598773	160554	1	2159	27976497	5	0	0	3	0	0	0	0	0	270	84	383	6	219324	992305	1669	2389	34878687
"BA72_CA2_med_77_1"	0	3800	0	143	22	0	0	471	7	0	65	0	0	0	0	1	0	0	4	2	58957	223	4	5	0	0	18249195	6197063	238958	228220	208552	751658	42	2650	125662	0	0	1717797	909	2286	707939	28821	0	0	23	6981845	94560	1	1938	17526432	2	0	0	62	0	0	0	0	0	156	63	259	0	171216	722763	633	1413	23818759
"BA72_CA2_med_83_1"	0	2091	0	37	81	0	0	595	4	0	138	0	0	0	0	0	0	0	0	0	8500	2827	0	0	5	0	11053437	7433120	78306	142877	11677	383920	54	1347	3372	0	0	613382	615	185	1188380	5029	0	1	34	438222	1866	0	1262	10373015	0	0	0	0	0	0	0	0	0	179	34	199	0	53518	680422	83	1075	12221175
"BA72_CA2_mid_77_1"	0	4241	3	89	27	1	1	322	8	0	16	0	0	0	0	0	0	0	0	0	79294	170	8	1	2	0	14923571	5699199	161069	244006	109944	638583	45	1504	94869	0	0	1595769	846	5997	858214	45741	0	0	29	4798331	68762	0	1304	14509241	0	0	0	5	0	0	0	0	0	170	103	308	2	97148	414330	2140	970	22933787
"BA72_CA2_mid_83_1"	0	5560	5	223	30	0	4	641	12	0	35	0	0	0	0	0	0	0	1	1	65101	222	6	6	2	0	24093388	7740302	411883	250574	254284	654314	160	2824	155037	0	1	2251724	1255	2901	848439	37508	0	0	51	10340622	93574	7	1620	23354658	5	0	0	23	0	0	0	0	0	299	105	410	0	232809	738730	868	1210	29199705
"BA72_CA2_plx_78_1"	0	5992	0	162	16	0	0	456	6	0	113	0	0	0	0	0	0	0	1	2	80174	499	11	5	5	0	32334705	12656604	684642	482733	258742	1307404	45	3144	153361	0	0	2836903	1208	5223	1353868	46772	0	0	68	11095764	136213	4	2088	31460455	1	0	0	1	0	0	0	0	0	279	118	448	0	343681	874250	693	3006	39172730
"BA72_CA2_pon_77_1"	0	5497	3	117	17	0	2	384	4	1	14	0	0	0	0	0	0	0	5	1	72271	182	8	6	5	0	17614141	7195467	170676	185993	63168	1140609	43	3384	83657	0	1	2631654	1433	6812	1152182	54733	0	2	40	3814257	85280	4	2086	16795164	1	1	0	69	0	0	1	0	0	261	119	390	1	122022	818977	1320	981	29448229
"BA72_CA2_pon_78_1"	0	7646	0	77	17	0	0	344	1	0	37	0	0	0	0	0	0	0	1	1	90838	277	4	2	6	0	20325306	5912947	352530	394531	66924	1046931	51	1546	97123	0	4	3423103	1099	11410	1260720	80699	0	1	30	6941154	74544	1	785	19903856	0	0	0	5	0	0	0	0	0	177	76	338	4	133139	421450	2822	1911	26633847
"BA72_CA2_pon_83_1"	0	3416	0	70	9	0	3	365	4	0	10	0	0	0	0	0	0	0	3	0	27378	113	3	2	0	0	15446870	6278560	249843	144310	152904	410477	26	1012	77302	0	0	1459747	528	1757	534998	19582	0	0	15	5547800	74846	3	565	15184881	2	2	0	15	0	0	0	0	0	173	70	294	0	197606	261989	349	719	18806509
"BA72_CA2_vis_77_1"	0	4645	1	90	14	0	0	304	5	2	10	0	0	0	0	0	0	0	0	2	48385	133	2	3	1	0	17265540	7575583	202300	191225	77233	421693	40	749	62196	0	0	1990008	1063	2421	707685	105973	0	0	34	5376074	89974	1	528	16983430	2	0	0	9	0	0	0	0	0	138	75	241	0	122763	282110	941	884	23359574
"BA72_CA2_vis_78_1"	0	5049	0	142	12	0	1	384	7	1	109	0	0	0	0	0	0	0	4	1	82478	253	2	1	1	0	24785821	8906482	336215	422388	167260	904537	48	1151	140282	0	7	2314587	909	5613	1003274	109082	0	0	43	9591529	213188	1	732	24420865	1	1	0	2	0	0	0	0	0	193	85	343	0	210697	364956	1757	2013	30561034
"BA72_CA2_vis_83_1"	0	3386	0	104	10	0	2	248	2	0	3	0	0	0	0	0	0	0	4	2	70359	148	9	8	2	0	12340888	5336013	101897	213977	86843	544143	38	1424	53192	0	0	1543161	527	4848	609192	42250	0	0	40	3201498	89388	2	898	11989356	1	0	0	0	1	0	0	0	0	197	84	291	4	82701	351532	1466	993	19731783
"BA73_CA2_cc_68_1"	0	4400	5	106	26	0	0	308	6	0	23	0	0	0	0	0	0	0	2	0	72844	204	2	2	0	0	24917205	16978406	122167	322194	27330	1107004	60	1250	49317	0	0	1737235	544	4680	902302	61001	0	0	41	2837908	51744	0	1581	24372863	0	0	0	5	0	1	0	0	0	179	189	431	0	84601	544342	3727	1038	29846741
"BA73_CA2_cer_67_1"	0	6370	10	121	97	0	1	864	8	1	116	0	0	0	0	0	0	0	1	0	42429	730	3	3	10	0	31380679	25971641	120728	222834	15698	1064927	96	1469	21353	0	0	911410	470	1849	612726	36891	0	0	63	1729798	26063	6	1715	30856878	0	0	0	0	0	0	0	0	0	292	342	592	1	60483	523801	3101	1566	34167770
"BA73_CA2_cor_68_1"	0	5607	0	233	34	0	2	546	10	0	51	1	0	0	0	0	0	0	5	0	128819	226	5	4	5	0	24428773	11580456	172305	414404	187896	977963	75	2516	183521	0	2	2151613	938	6390	980176	52372	0	0	68	6242492	380735	2	2037	23611740	0	0	0	4	0	0	1	0	0	250	139	525	2	134419	817033	3246	1645	33447177
"BA73_CA2_cp_68_1"	0	2761	0	156	11	0	0	222	6	1	37	0	0	0	0	0	0	0	1	0	53979	103	1	0	4	0	13325653	7267162	91530	303921	73085	477034	56	697	80991	0	1	839113	430	6652	365428	60200	0	1	29	3131737	214853	0	623	13062242	0	0	0	1	0	0	0	0	0	127	97	293	0	86289	263411	3226	1384	20206522
"BA73_CA2_ent_67_1"	0	1277	0	62	11	0	0	142	0	0	2	0	0	0	0	0	0	0	0	0	24493	76	0	1	0	0	2755934	1155242	29451	74651	7181	305222	38	1158	9612	0	0	275959	216	1465	156756	5097	0	0	18	457720	23942	1	610	2543732	2	0	0	1	0	0	0	0	0	92	67	143	0	11922	212202	747	355	4522959
"BA73_CA2_hi_67_1"	0	6060	1	218	42	0	1	518	21	4	271	0	0	0	0	0	0	0	0	0	102309	289	12	4	3	0	25337839	13249205	202564	466521	185069	1306574	80	1659	188100	0	1	1995507	986	7208	922663	40534	0	0	71	5773211	197618	3	1364	24867379	7	0	0	4	0	0	0	0	0	291	145	488	3	212339	470460	3159	2252	33497358
"BA73_CA2_hi_68_1"	1	2457	3	83	19	0	1	267	2	2	85	0	0	0	0	0	0	0	3	1	73234	84	1	4	2	0	12422455	8453137	78632	161661	35784	420706	68	1003	24118	0	0	732854	376	2918	210332	29152	0	0	22	1786843	52159	0	1060	12116036	5	0	0	2	0	0	0	0	0	138	59	246	1	46195	306419	1659	657	15668045
"BA73_CA2_hi2_67_1"	0	5623	1	305	31	0	1	662	15	2	28	0	0	0	0	0	0	0	0	4	82451	267	4	17	8	0	21485494	12015339	129285	311282	88449	1065002	84	3502	116390	0	0	1509348	1090	5742	752609	33497	0	0	95	4146830	247068	0	2289	20681285	0	0	0	34	1	0	1	0	0	291	127	519	0	160108	804209	1413	1471	30065362
"BA73_CA2_hy_68_1"	1	2552	0	97	17	0	0	253	1	0	15	0	0	0	0	0	0	0	0	0	27363	354	1	2	7	0	18486193	14528331	62930	179500	6359	797838	35	740	25056	0	0	676429	350	604	364176	12347	0	0	62	1314690	9441	0	812	18049908	1	0	0	2	0	0	0	0	0	226	220	262	0	35605	436285	2626	603	20103644
"BA73_CA2_med_67_1"	0	2816	1	110	11	0	0	239	2	0	43	0	0	0	0	0	0	0	3	0	47513	137	3	2	4	0	10712099	3843291	131036	325370	97492	804265	40	1885	95316	0	0	1040417	503	2962	702914	18981	0	0	26	2711133	206315	2	1863	10132009	0	0	0	14	0	0	0	0	0	150	47	275	0	92959	580090	2622	1247	20121144
"BA73_CA2_mid_67_1"	0	10570	6	279	56	0	3	728	19	8	75	0	0	0	0	0	0	0	5	3	174613	411	8	5	7	0	32870361	14557345	333210	879983	88974	2320368	225	4924	198563	0	0	3034399	1421	9954	2143803	72809	0	1	126	7141957	171112	8	5046	31348012	1	0	0	6	0	0	0	0	0	512	353	926	2	185346	1522349	7049	2793	43895426
"BA73_CA2_plx_67_1"	1	4540	0	184	25	0	3	417	15	0	36	0	0	0	0	0	0	0	4	1	97823	179	1	4	8	0	22404748	12089204	123966	339286	111300	999241	58	1664	158257	0	1	1397787	671	5482	984817	45116	0	0	56	5115285	184498	7	1592	21812864	2	0	0	3	0	0	0	0	0	257	113	346	4	147407	591884	1957	1246	29182803
"BA73_CA2_pon_67_1"	0	4889	0	114	31	0	4	603	8	10	42	0	0	0	0	0	0	0	7	4	41664	177	0	5	1	0	24714768	18570384	46379	133433	4262	1381887	63	1593	25705	0	0	898156	490	1445	1363401	19554	0	3	91	1501701	16528	6	1543	24086579	0	0	0	2	0	0	0	0	0	347	629	491	0	68579	628189	1575	773	27784431
"BA73_CA2_svz_68_1"	0	3845	8	133	21	1	0	296	6	0	14	0	0	0	0	0	0	0	3	1	68592	196	0	1	1	0	16614169	10148677	74529	185945	38242	690811	46	1824	50899	0	0	1189962	627	4632	550997	58269	0	1	71	2818993	66483	1	1589	16038292	0	2	0	6	0	0	0	0	0	228	176	311	1	79367	575877	1561	924	21330702
"BA73_CA2_th_68_1"	0	108	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	539	4	0	0	0	0	159154	84541	510	1160	70	15064	1	48	160	0	0	26566	8	10	5783	168	0	0	4	8768	98	0	22	144442	0	0	0	0	0	0	0	0	0	0	2	9	0	733	14712	25	16	196361
"BA73_CA2_vis_67_1"	0	4594	3	287	28	0	5	550	11	0	38	0	0	0	0	0	0	0	3	0	81569	219	7	4	7	0	16162721	9773459	95113	342382	69869	802007	266	2013	77308	0	3	1031260	648	5849	425042	37539	0	0	54	2563886	191757	1	1626	15611719	5	0	0	7	0	0	0	0	0	236	180	368	1	100034	551002	2240	1241	22785501
"BA74_CA2_cc_69_1"	0	4906	0	203	29	0	1	433	6	0	480	0	0	0	0	0	0	0	1	2	61420	222	1	9	7	0	22527375	16153586	95636	319233	35529	1614211	105	2004	24387	0	4	1160876	627	3961	457650	46727	1	0	53	1782304	37373	0	2105	21928139	1	0	0	4	0	0	0	0	0	241	180	416	3	118556	599236	2692	1954	28436630
"BA74_CA2_cer_68_1"	0	5488	2	117	74	0	0	699	8	1	67	0	0	0	0	0	0	0	4	0	34118	239	1	5	16	0	31370406	27189535	70750	165043	9336	734294	66	1098	16641	0	1	861735	481	1336	625642	30461	0	0	54	1166582	18067	7	1588	30986613	0	0	0	0	0	0	0	0	0	257	177	517	0	49421	383793	1922	763	33797682
